id,user_id,transaction_detail,total_coins,coins,created_at,updated_at,category
564,104,"Coins removed for the late submission of Create a webpage using HTML and CSS and Push into the Git. task",10,-10,"2022-02-14 03:00:05","2022-02-14 03:00:05",ptd
565,90,"You have earned 25 coins for sharing an update on Twitter.",900,25,"2022-02-15 01:14:59","2022-02-15 01:14:59",tw
566,94,"You have earned 30 coins for sharing an update on LinkedIn.",920,30,"2022-02-15 01:17:04","2022-02-15 01:17:04",li
567,100,"You have earned 30 coins for sharing an update on LinkedIn.",280,30,"2022-02-15 01:17:16","2022-02-15 01:17:16",li
568,90,"You have earned 20 coins for sharing an update on LinkedIn.",920,20,"2022-02-15 01:17:28","2022-02-15 01:17:28",li
569,103,"You have earned 30 coins for sharing an update on LinkedIn.",80,30,"2022-02-15 01:17:41","2022-02-15 01:17:41",li
570,59,"You have earned 25 coins for sharing an update on Twitter.",435,25,"2022-02-15 01:17:51","2022-02-15 01:17:51",tw
571,75,"You have earned 25 coins for sharing an update on Twitter.",800,25,"2022-02-15 01:18:07","2022-02-15 01:18:07",tw
572,75,"You have earned 30 coins for sharing an update on LinkedIn.",830,30,"2022-02-15 01:18:20","2022-02-15 01:18:20",li
573,102,"You have earned 30 coins for sharing an update on LinkedIn.",220,30,"2022-02-15 01:18:30","2022-02-15 01:18:30",li
574,102,"You have earned 20 coins for sharing an update on LinkedIn.",240,20,"2022-02-15 01:18:46","2022-02-15 01:18:46",li
575,32,"You have earned 20 coins for sharing an update on LinkedIn.",1715,20,"2022-02-15 01:19:14","2022-02-15 01:19:14",li
576,95,"Coins removed for the late submission of Counter App task",-95,-10,"2022-02-15 03:00:01","2022-02-15 03:00:01",ptd
577,95,"Coins removed for the late submission of Counter App task",-105,-10,"2022-02-15 03:00:01","2022-02-15 03:00:01",ptd
578,95,"Coins removed for the late submission of Display Text in Flutter App task",-115,-10,"2022-02-15 03:00:01","2022-02-15 03:00:01",ptd
579,95,"Coins removed for the late submission of Display Text in Flutter App task",-125,-10,"2022-02-15 03:00:02","2022-02-15 03:00:02",ptd
580,95,"Coins removed for the late submission of Background Color changer task",-135,-10,"2022-02-15 03:00:02","2022-02-15 03:00:02",ptd
581,95,"Coins removed for the late submission of Background Color changer task",-145,-10,"2022-02-15 03:00:02","2022-02-15 03:00:02",ptd
582,95,"Coins removed for the late submission of Linkedin Profile task",-155,-10,"2022-02-15 03:00:02","2022-02-15 03:00:02",ptd
583,95,"Coins removed for the late submission of Linkedin Profile task",-165,-10,"2022-02-15 03:00:02","2022-02-15 03:00:02",ptd
584,95,"Coins removed for the late submission of Roll Dice task",-175,-10,"2022-02-15 03:00:02","2022-02-15 03:00:02",ptd
585,95,"Coins removed for the late submission of Roll Dice task",-185,-10,"2022-02-15 03:00:02","2022-02-15 03:00:02",ptd
586,95,"Coins removed for the late submission of Custom Font task",-195,-10,"2022-02-15 03:00:02","2022-02-15 03:00:02",ptd
587,95,"Coins removed for the late submission of Custom Font task",-205,-10,"2022-02-15 03:00:02","2022-02-15 03:00:02",ptd
588,95,"Coins removed for the late submission of Image Viewer task",-215,-10,"2022-02-15 03:00:02","2022-02-15 03:00:02",ptd
589,95,"Coins removed for the late submission of Image Viewer task",-225,-10,"2022-02-15 03:00:03","2022-02-15 03:00:03",ptd
590,104,"Coins removed for the late submission of Create a webpage using HTML and CSS and Push into the Git. task",0,-10,"2022-02-15 03:00:03","2022-02-15 03:00:03",ptd
591,95,"Coins removed for the late submission of Counter App task",-235,-10,"2022-02-16 03:00:01","2022-02-16 03:00:01",ptd
592,95,"Coins removed for the late submission of Counter App task",-245,-10,"2022-02-16 03:00:01","2022-02-16 03:00:01",ptd
593,95,"Coins removed for the late submission of Display Text in Flutter App task",-255,-10,"2022-02-16 03:00:02","2022-02-16 03:00:02",ptd
594,95,"Coins removed for the late submission of Display Text in Flutter App task",-265,-10,"2022-02-16 03:00:02","2022-02-16 03:00:02",ptd
595,95,"Coins removed for the late submission of Background Color changer task",-275,-10,"2022-02-16 03:00:02","2022-02-16 03:00:02",ptd
596,95,"Coins removed for the late submission of Background Color changer task",-285,-10,"2022-02-16 03:00:02","2022-02-16 03:00:02",ptd
597,95,"Coins removed for the late submission of Linkedin Profile task",-295,-10,"2022-02-16 03:00:02","2022-02-16 03:00:02",ptd
598,95,"Coins removed for the late submission of Linkedin Profile task",-305,-10,"2022-02-16 03:00:02","2022-02-16 03:00:02",ptd
599,95,"Coins removed for the late submission of Roll Dice task",-315,-10,"2022-02-16 03:00:02","2022-02-16 03:00:02",ptd
600,95,"Coins removed for the late submission of Roll Dice task",-325,-10,"2022-02-16 03:00:02","2022-02-16 03:00:02",ptd
601,95,"Coins removed for the late submission of Custom Font task",-335,-10,"2022-02-16 03:00:03","2022-02-16 03:00:03",ptd
602,95,"Coins removed for the late submission of Custom Font task",-345,-10,"2022-02-16 03:00:03","2022-02-16 03:00:03",ptd
603,95,"Coins removed for the late submission of Image Viewer task",-355,-10,"2022-02-16 03:00:03","2022-02-16 03:00:03",ptd
604,95,"Coins removed for the late submission of Image Viewer task",-365,-10,"2022-02-16 03:00:03","2022-02-16 03:00:03",ptd
605,104,"Coins removed for the late submission of Create a webpage using HTML and CSS and Push into the Git. task",-10,-10,"2022-02-16 03:00:03","2022-02-16 03:00:03",ptd
606,95,"Coins removed for the late submission of Counter App task",-375,-10,"2022-02-17 03:00:02","2022-02-17 03:00:02",ptd
607,95,"Coins removed for the late submission of Counter App task",-385,-10,"2022-02-17 03:00:02","2022-02-17 03:00:02",ptd
608,95,"Coins removed for the late submission of Display Text in Flutter App task",-395,-10,"2022-02-17 03:00:02","2022-02-17 03:00:02",ptd
609,95,"Coins removed for the late submission of Display Text in Flutter App task",-405,-10,"2022-02-17 03:00:02","2022-02-17 03:00:02",ptd
610,95,"Coins removed for the late submission of Background Color changer task",-415,-10,"2022-02-17 03:00:02","2022-02-17 03:00:02",ptd
611,95,"Coins removed for the late submission of Background Color changer task",-425,-10,"2022-02-17 03:00:02","2022-02-17 03:00:02",ptd
612,95,"Coins removed for the late submission of Linkedin Profile task",-435,-10,"2022-02-17 03:00:03","2022-02-17 03:00:03",ptd
613,95,"Coins removed for the late submission of Linkedin Profile task",-445,-10,"2022-02-17 03:00:03","2022-02-17 03:00:03",ptd
614,95,"Coins removed for the late submission of Roll Dice task",-455,-10,"2022-02-17 03:00:03","2022-02-17 03:00:03",ptd
615,95,"Coins removed for the late submission of Roll Dice task",-465,-10,"2022-02-17 03:00:03","2022-02-17 03:00:03",ptd
616,95,"Coins removed for the late submission of Custom Font task",-475,-10,"2022-02-17 03:00:03","2022-02-17 03:00:03",ptd
617,95,"Coins removed for the late submission of Custom Font task",-485,-10,"2022-02-17 03:00:03","2022-02-17 03:00:03",ptd
618,95,"Coins removed for the late submission of Image Viewer task",-495,-10,"2022-02-17 03:00:03","2022-02-17 03:00:03",ptd
619,95,"Coins removed for the late submission of Image Viewer task",-505,-10,"2022-02-17 03:00:03","2022-02-17 03:00:03",ptd
620,104,"Coins removed for the late submission of Create a webpage using HTML and CSS and Push into the Git. task",-20,-10,"2022-02-17 03:00:04","2022-02-17 03:00:04",ptd
621,95,"Coins removed for the late submission of Counter App task",-525,-20,"2022-02-18 03:00:01","2022-02-18 03:00:01",ptd
622,95,"Coins removed for the late submission of Counter App task",-545,-20,"2022-02-18 03:00:01","2022-02-18 03:00:01",ptd
623,95,"Coins removed for the late submission of Display Text in Flutter App task",-565,-20,"2022-02-18 03:00:02","2022-02-18 03:00:02",ptd
624,95,"Coins removed for the late submission of Display Text in Flutter App task",-585,-20,"2022-02-18 03:00:02","2022-02-18 03:00:02",ptd
625,95,"Coins removed for the late submission of Background Color changer task",-605,-20,"2022-02-18 03:00:02","2022-02-18 03:00:02",ptd
626,95,"Coins removed for the late submission of Background Color changer task",-625,-20,"2022-02-18 03:00:02","2022-02-18 03:00:02",ptd
627,95,"Coins removed for the late submission of Linkedin Profile task",-645,-20,"2022-02-18 03:00:02","2022-02-18 03:00:02",ptd
628,95,"Coins removed for the late submission of Linkedin Profile task",-665,-20,"2022-02-18 03:00:03","2022-02-18 03:00:03",ptd
629,95,"Coins removed for the late submission of Roll Dice task",-685,-20,"2022-02-18 03:00:03","2022-02-18 03:00:03",ptd
630,95,"Coins removed for the late submission of Roll Dice task",-705,-20,"2022-02-18 03:00:03","2022-02-18 03:00:03",ptd
631,95,"Coins removed for the late submission of Custom Font task",-725,-20,"2022-02-18 03:00:03","2022-02-18 03:00:03",ptd
632,95,"Coins removed for the late submission of Custom Font task",-745,-20,"2022-02-18 03:00:03","2022-02-18 03:00:03",ptd
633,95,"Coins removed for the late submission of Image Viewer task",-765,-20,"2022-02-18 03:00:03","2022-02-18 03:00:03",ptd
634,95,"Coins removed for the late submission of Image Viewer task",-785,-20,"2022-02-18 03:00:03","2022-02-18 03:00:03",ptd
635,104,"Coins removed for the late submission of Create a webpage using HTML and CSS and Push into the Git. task",-40,-20,"2022-02-18 03:00:03","2022-02-18 03:00:03",ptd
636,93,"You have earned 30 coins for sharing an update on LinkedIn.",955,30,"2022-02-18 23:52:56","2022-02-18 23:52:56",li
637,73,"You have earned 30 coins for sharing an update on LinkedIn.",430,30,"2022-02-18 23:53:37","2022-02-18 23:53:37",li
638,100,"You have earned 30 coins for sharing an update on LinkedIn.",310,30,"2022-02-18 23:53:53","2022-02-18 23:53:53",li
639,75,"You have earned 25 coins for sharing an update on Twitter.",855,25,"2022-02-18 23:54:26","2022-02-18 23:54:26",tw
640,75,"You have earned 30 coins for sharing an update on LinkedIn.",885,30,"2022-02-18 23:54:51","2022-02-18 23:54:51",li
641,101,"You have earned 30 coins for sharing an update on LinkedIn.",145,30,"2022-02-18 23:55:18","2022-02-18 23:55:18",li
642,32,"You have earned 20 coins for sharing an update on LinkedIn.",1735,20,"2022-02-18 23:56:39","2022-02-18 23:56:39",li
643,95,"Coins removed for the late submission of Counter App task",-805,-20,"2022-02-19 03:00:01","2022-02-19 03:00:01",ptd
644,95,"Coins removed for the late submission of Counter App task",-825,-20,"2022-02-19 03:00:01","2022-02-19 03:00:01",ptd
645,95,"Coins removed for the late submission of Display Text in Flutter App task",-845,-20,"2022-02-19 03:00:01","2022-02-19 03:00:01",ptd
646,95,"Coins removed for the late submission of Display Text in Flutter App task",-865,-20,"2022-02-19 03:00:02","2022-02-19 03:00:02",ptd
647,95,"Coins removed for the late submission of Background Color changer task",-885,-20,"2022-02-19 03:00:02","2022-02-19 03:00:02",ptd
648,95,"Coins removed for the late submission of Background Color changer task",-905,-20,"2022-02-19 03:00:02","2022-02-19 03:00:02",ptd
649,95,"Coins removed for the late submission of Linkedin Profile task",-925,-20,"2022-02-19 03:00:02","2022-02-19 03:00:02",ptd
650,95,"Coins removed for the late submission of Linkedin Profile task",-945,-20,"2022-02-19 03:00:02","2022-02-19 03:00:02",ptd
651,95,"Coins removed for the late submission of Roll Dice task",-965,-20,"2022-02-19 03:00:02","2022-02-19 03:00:02",ptd
652,95,"Coins removed for the late submission of Roll Dice task",-985,-20,"2022-02-19 03:00:02","2022-02-19 03:00:02",ptd
653,95,"Coins removed for the late submission of Custom Font task",-1005,-20,"2022-02-19 03:00:02","2022-02-19 03:00:02",ptd
654,95,"Coins removed for the late submission of Custom Font task",-1025,-20,"2022-02-19 03:00:02","2022-02-19 03:00:02",ptd
655,95,"Coins removed for the late submission of Image Viewer task",-1045,-20,"2022-02-19 03:00:03","2022-02-19 03:00:03",ptd
656,95,"Coins removed for the late submission of Image Viewer task",-1065,-20,"2022-02-19 03:00:03","2022-02-19 03:00:03",ptd
657,104,"Coins removed for the late submission of Create a webpage using HTML and CSS and Push into the Git. task",-60,-20,"2022-02-19 03:00:03","2022-02-19 03:00:03",ptd
658,51,"You have earned 20 coins for sharing an update on LinkedIn.",940,20,"2022-02-19 22:12:04","2022-02-19 22:12:04",li
659,104,"Coins removed for the late submission of Create a webpage using HTML and CSS and Push into the Git. task",-90,-30,"2022-02-20 03:00:01","2022-02-20 03:00:01",ptd
660,88,"You have won 50 coins for submitting the Todo App on time. Keep going!",800,50,"2022-02-20 20:56:50","2022-02-20 20:56:50",tot
661,100,"You have earned 30 coins for sharing an update on LinkedIn.",340,30,"2022-02-21 00:48:05","2022-02-21 00:48:05",li
662,32,"You have earned 15 coins for sharing an update on LinkedIn.",1750,15,"2022-02-21 00:48:20","2022-02-21 00:48:20",li
663,32,"You have earned 25 coins for sharing an update on Twitter.",1775,25,"2022-02-21 00:48:40","2022-02-21 00:48:40",tw
664,88,"You have earned 20 coins for sharing an update on LinkedIn.",820,20,"2022-02-21 00:48:50","2022-02-21 00:48:50",li
665,104,"Coins removed for the late submission of Create a webpage using HTML and CSS and Push into the Git. task",-140,-50,"2022-02-21 03:00:01","2022-02-21 03:00:01",ptd
666,104,"Coins removed for the late submission of Create a webpage using HTML and CSS and Push into the Git. task",-190,-50,"2022-02-22 03:00:02","2022-02-22 03:00:02",ptd
667,104,"Coins removed for the late submission of Create a webpage using HTML and CSS and Push into the Git. task",-240,-50,"2022-02-23 03:00:02","2022-02-23 03:00:02",ptd
668,104,"Coins removed for the late submission of Create a webpage using HTML and CSS and Push into the Git. task",-290,-50,"2022-02-24 03:00:02","2022-02-24 03:00:02",ptd
669,100,"You have earned 15 coins for sharing an update on LinkedIn.",355,15,"2022-02-24 15:24:45","2022-02-24 15:24:45",li
670,75,"You have earned 20 coins for sharing an update on LinkedIn.",905,20,"2022-02-24 15:25:09","2022-02-24 15:25:09",li
671,75,"You have earned 20 coins for sharing an update on LinkedIn.",925,20,"2022-02-24 15:25:24","2022-02-24 15:25:24",li
672,97,"You have earned 30 coins for sharing an update on LinkedIn.",865,30,"2022-02-24 15:25:39","2022-02-24 15:25:39",li
673,105,"You have won 50 coins for submitting the Host Your Website Or Task on time. Keep going!",100,50,"2022-02-24 21:08:37","2022-02-24 21:08:37",tot
674,97,"You have earned 25 coins for sharing an update on Twitter.",890,25,"2022-02-25 00:43:34","2022-02-25 00:43:34",tw
675,106," Hey Friend, good you got 20 coins for the Host Your Website Or Task",70,20,"2022-02-25 19:42:30","2022-02-25 19:42:30",te
676,100," Hey Friend, good you got 20 coins for the Host Your Website Or Task",375,20,"2022-02-25 19:43:13","2022-02-25 19:43:13",te
677,103," Hey Friend, good you got 20 coins for the Host Your Website Or Task",100,20,"2022-02-25 19:43:53","2022-02-25 19:43:53",te
678,105," Hey Friend, good you got 20 coins for the Host Your Website Or Task",120,20,"2022-02-25 19:44:38","2022-02-25 19:44:38",te
679,102,"Coins removed for the late submission of Host Your Website Or Task task",230,-10,"2022-02-26 03:00:01","2022-02-26 03:00:01",ptd
680,102,"You lost 10 coins for the redo of Host Your Website Or Task Tasks.",220,-10,"2022-02-26 15:44:43","2022-02-26 15:44:43",rd
681,101,"You lost 10 coins for the redo of Host Your Website Or Task Tasks.",135,-10,"2022-02-26 15:44:54","2022-02-26 15:44:54",rd
682,105,"You have earned 30 coins for sharing an update on LinkedIn.",150,30,"2022-02-28 13:21:47","2022-02-28 13:21:47",li
683,88,"You have earned 25 coins for sharing an update on Twitter.",845,25,"2022-02-28 13:22:04","2022-02-28 13:22:04",tw
684,93,"You have earned 30 coins for sharing an update on LinkedIn.",985,30,"2022-02-28 13:22:25","2022-02-28 13:22:25",li
685,90,"You have earned 25 coins for sharing an update on Twitter.",945,25,"2022-03-02 16:37:20","2022-03-02 16:37:20",tw
686,13,"You lost 10 coins for the redo of Deadline Cheking Task Tasks.",-10,-10,"2022-03-04 16:10:05","2022-03-04 16:10:05",rd
687,88,"You have earned 25 coins for sharing an update on Twitter.",870,25,"2022-03-07 12:20:12","2022-03-07 12:20:12",tw
688,95,"You have earned 15 coins for sharing an update on LinkedIn.",-1050,15,"2022-03-07 12:20:28","2022-03-07 12:20:28",li
689,31,"You have earned 20 coins for sharing an update on LinkedIn.",170,20,"2022-03-07 12:20:58","2022-03-07 12:20:58",li
690,88,"You have earned 20 coins for sharing an update on LinkedIn.",890,20,"2022-03-07 12:21:13","2022-03-07 12:21:13",li
691,75,"You have earned 25 coins for sharing an update on Twitter.",950,25,"2022-03-07 12:21:24","2022-03-07 12:21:24",tw
692,75,"You have earned 20 coins for sharing an update on LinkedIn.",970,20,"2022-03-07 12:21:41","2022-03-07 12:21:41",li
693,100,"You have earned 20 coins for sharing an update on LinkedIn.",395,20,"2022-03-07 12:22:00","2022-03-07 12:22:00",li
694,102,"You have earned 20 coins for sharing an update on LinkedIn.",240,20,"2022-03-07 12:22:18","2022-03-07 12:22:18",li
695,100,"You have won 50 coins for submitting the Create s Static youtube landing page on time. Keep going!",445,50,"2022-03-10 13:36:17","2022-03-10 13:36:17",tot
696,102,"Coins removed for the late submission of Create s Static youtube landing page task",230,-10,"2022-03-11 03:00:01","2022-03-11 03:00:01",ptd
697,102,"Coins removed for the late submission of Create s Static youtube landing page task",220,-10,"2022-03-11 03:00:01","2022-03-11 03:00:01",ptd
698,75,"You have earned 20 coins for sharing an update on LinkedIn.",990,20,"2022-03-25 22:15:33","2022-03-25 22:15:33",li
699,51,"You have earned 15 coins for sharing an update on LinkedIn.",955,15,"2022-03-25 22:15:50","2022-03-25 22:15:50",li
700,90,"Coins removed for the late submission of Convert the Tasks Using a Framework task",935,-10,"2022-03-26 03:00:01","2022-03-26 03:00:01",ptd
701,91,"Coins removed for the late submission of Convert the Tasks Using a Framework task",765,-10,"2022-03-26 03:00:01","2022-03-26 03:00:01",ptd
702,92,"Coins removed for the late submission of Convert the Tasks Using a Framework task",680,-10,"2022-03-26 03:00:02","2022-03-26 03:00:02",ptd
703,93,"Coins removed for the late submission of Convert the Tasks Using a Framework task",975,-10,"2022-03-26 03:00:02","2022-03-26 03:00:02",ptd
704,94,"Coins removed for the late submission of Convert the Tasks Using a Framework task",910,-10,"2022-03-26 03:00:02","2022-03-26 03:00:02",ptd
705,97,"Coins removed for the late submission of Convert the Tasks Using a Framework task",880,-10,"2022-03-26 03:00:02","2022-03-26 03:00:02",ptd
706,100,"You have earned 20 coins for sharing an update on LinkedIn.",465,20,"2022-03-27 00:48:45","2022-03-27 00:48:45",li
707,90,"Coins removed for the late submission of Convert the Tasks Using a Framework task",925,-10,"2022-03-27 03:00:02","2022-03-27 03:00:02",ptd
708,91,"Coins removed for the late submission of Convert the Tasks Using a Framework task",755,-10,"2022-03-27 03:00:02","2022-03-27 03:00:02",ptd
709,92,"Coins removed for the late submission of Convert the Tasks Using a Framework task",670,-10,"2022-03-27 03:00:02","2022-03-27 03:00:02",ptd
710,93,"Coins removed for the late submission of Convert the Tasks Using a Framework task",965,-10,"2022-03-27 03:00:02","2022-03-27 03:00:02",ptd
711,94,"Coins removed for the late submission of Convert the Tasks Using a Framework task",900,-10,"2022-03-27 03:00:02","2022-03-27 03:00:02",ptd
712,97,"Coins removed for the late submission of Convert the Tasks Using a Framework task",870,-10,"2022-03-27 03:00:02","2022-03-27 03:00:02",ptd
713,90,"Coins removed for the late submission of Convert the Tasks Using a Framework task",915,-10,"2022-03-28 03:00:01","2022-03-28 03:00:01",ptd
714,91,"Coins removed for the late submission of Convert the Tasks Using a Framework task",745,-10,"2022-03-28 03:00:01","2022-03-28 03:00:01",ptd
715,92,"Coins removed for the late submission of Convert the Tasks Using a Framework task",660,-10,"2022-03-28 03:00:01","2022-03-28 03:00:01",ptd
716,93,"Coins removed for the late submission of Convert the Tasks Using a Framework task",955,-10,"2022-03-28 03:00:01","2022-03-28 03:00:01",ptd
717,94,"Coins removed for the late submission of Convert the Tasks Using a Framework task",890,-10,"2022-03-28 03:00:02","2022-03-28 03:00:02",ptd
718,97,"Coins removed for the late submission of Convert the Tasks Using a Framework task",860,-10,"2022-03-28 03:00:02","2022-03-28 03:00:02",ptd
719,59,"You have earned 20 coins for sharing an update on LinkedIn.",455,20,"2022-03-28 17:53:28","2022-03-28 17:53:28",li
720,88,"You have earned 20 coins for sharing an update on LinkedIn.",910,20,"2022-03-28 17:53:38","2022-03-28 17:53:38",li
721,102,"You have earned 30 coins for sharing an update on LinkedIn.",250,30,"2022-03-28 17:53:58","2022-03-28 17:53:58",li
722,102,"You have earned 20 coins for sharing an update on LinkedIn.",270,20,"2022-03-28 17:54:12","2022-03-28 17:54:12",li
723,90,"Coins removed for the late submission of Convert the Tasks Using a Framework task",905,-10,"2022-03-29 03:00:02","2022-03-29 03:00:02",ptd
724,91,"Coins removed for the late submission of Convert the Tasks Using a Framework task",735,-10,"2022-03-29 03:00:02","2022-03-29 03:00:02",ptd
725,92,"Coins removed for the late submission of Convert the Tasks Using a Framework task",650,-10,"2022-03-29 03:00:02","2022-03-29 03:00:02",ptd
726,93,"Coins removed for the late submission of Convert the Tasks Using a Framework task",945,-10,"2022-03-29 03:00:02","2022-03-29 03:00:02",ptd
727,94,"Coins removed for the late submission of Convert the Tasks Using a Framework task",880,-10,"2022-03-29 03:00:02","2022-03-29 03:00:02",ptd
728,97,"Coins removed for the late submission of Convert the Tasks Using a Framework task",850,-10,"2022-03-29 03:00:02","2022-03-29 03:00:02",ptd
729,90,"Coins removed for the late submission of Convert the Tasks Using a Framework task",885,-20,"2022-03-30 03:00:02","2022-03-30 03:00:02",ptd
730,91,"Coins removed for the late submission of Convert the Tasks Using a Framework task",715,-20,"2022-03-30 03:00:02","2022-03-30 03:00:02",ptd
731,92,"Coins removed for the late submission of Convert the Tasks Using a Framework task",630,-20,"2022-03-30 03:00:02","2022-03-30 03:00:02",ptd
732,93,"Coins removed for the late submission of Convert the Tasks Using a Framework task",925,-20,"2022-03-30 03:00:02","2022-03-30 03:00:02",ptd
733,94,"Coins removed for the late submission of Convert the Tasks Using a Framework task",860,-20,"2022-03-30 03:00:02","2022-03-30 03:00:02",ptd
734,97,"Coins removed for the late submission of Convert the Tasks Using a Framework task",830,-20,"2022-03-30 03:00:02","2022-03-30 03:00:02",ptd
735,90,"Coins removed for the late submission of Convert the Tasks Using a Framework task",865,-20,"2022-03-31 03:00:01","2022-03-31 03:00:01",ptd
736,91,"Coins removed for the late submission of Convert the Tasks Using a Framework task",695,-20,"2022-03-31 03:00:02","2022-03-31 03:00:02",ptd
737,92,"Coins removed for the late submission of Convert the Tasks Using a Framework task",610,-20,"2022-03-31 03:00:02","2022-03-31 03:00:02",ptd
738,93,"Coins removed for the late submission of Convert the Tasks Using a Framework task",905,-20,"2022-03-31 03:00:02","2022-03-31 03:00:02",ptd
739,94,"Coins removed for the late submission of Convert the Tasks Using a Framework task",840,-20,"2022-03-31 03:00:02","2022-03-31 03:00:02",ptd
740,97,"Coins removed for the late submission of Convert the Tasks Using a Framework task",810,-20,"2022-03-31 03:00:02","2022-03-31 03:00:02",ptd
741,100," Hey Friend, good you got 20 coins for the Create a Static Hotstar/Netflix clone using HTML and CSS and Push into the Git.",485,20,"2022-03-31 09:49:59","2022-03-31 09:49:59",te
742,100," Hey Friend, good you got 20 coins for the Create s Static youtube landing page",505,20,"2022-03-31 09:51:37","2022-03-31 09:51:37",te
743,102," Hey Friend, good you got 20 coins for the Create a Static Hotstar/Netflix clone using HTML and CSS and Push into the Git.",290,20,"2022-03-31 10:01:15","2022-03-31 10:01:15",te
744,102," Hey Friend, good you got 40 coins for the Create s Static youtube landing page",330,40,"2022-03-31 10:02:36","2022-03-31 10:02:36",te
745,103," Hey Friend, good you got 20 coins for the Create a Static Hotstar/Netflix clone using HTML and CSS and Push into the Git.",120,20,"2022-03-31 10:03:25","2022-03-31 10:03:25",te
746,103," Hey Friend, good you got 30 coins for the Create s Static youtube landing page",150,30,"2022-03-31 10:04:17","2022-03-31 10:04:17",te
747,105," Hey Friend, good you got 50 coins for the Create a Static Hotstar/Netflix clone using HTML and CSS and Push into the Git.",200,50,"2022-03-31 10:05:23","2022-03-31 10:05:23",te
748,105," Hey Friend, good you got 30 coins for the Create s Static youtube landing page",230,30,"2022-03-31 10:06:13","2022-03-31 10:06:13",te
749,106," Hey Friend, good you got 50 coins for the Create a Static Hotstar/Netflix clone using HTML and CSS and Push into the Git.",120,50,"2022-03-31 10:07:41","2022-03-31 10:07:41",te
750,106," Hey Friend, good you got 40 coins for the Create s Static youtube landing page",160,40,"2022-03-31 10:08:10","2022-03-31 10:08:10",te
751,90,"Coins removed for the late submission of Convert the Tasks Using a Framework task",835,-30,"2022-04-01 03:00:02","2022-04-01 03:00:02",ptd
752,91,"Coins removed for the late submission of Convert the Tasks Using a Framework task",665,-30,"2022-04-01 03:00:02","2022-04-01 03:00:02",ptd
753,92,"Coins removed for the late submission of Convert the Tasks Using a Framework task",580,-30,"2022-04-01 03:00:02","2022-04-01 03:00:02",ptd
754,93,"Coins removed for the late submission of Convert the Tasks Using a Framework task",875,-30,"2022-04-01 03:00:02","2022-04-01 03:00:02",ptd
755,94,"Coins removed for the late submission of Convert the Tasks Using a Framework task",810,-30,"2022-04-01 03:00:02","2022-04-01 03:00:02",ptd
756,97,"Coins removed for the late submission of Convert the Tasks Using a Framework task",780,-30,"2022-04-01 03:00:02","2022-04-01 03:00:02",ptd
757,75,"You have earned 20 coins for sharing an update on LinkedIn.",1010,20,"2022-04-01 18:15:15","2022-04-01 18:15:15",li
758,89,"Coins removed for the late submission of Convert the Tasks Using a Framework task",-25,-50,"2022-04-02 03:00:01","2022-04-02 03:00:01",ptd
759,91,"Coins removed for the late submission of Convert the Tasks Using a Framework task",615,-50,"2022-04-02 03:00:01","2022-04-02 03:00:01",ptd
760,92,"Coins removed for the late submission of Convert the Tasks Using a Framework task",530,-50,"2022-04-02 03:00:01","2022-04-02 03:00:01",ptd
761,93,"Coins removed for the late submission of Convert the Tasks Using a Framework task",825,-50,"2022-04-02 03:00:01","2022-04-02 03:00:01",ptd
762,94,"Coins removed for the late submission of Convert the Tasks Using a Framework task",760,-50,"2022-04-02 03:00:02","2022-04-02 03:00:02",ptd
763,96,"Coins removed for the late submission of Convert the Tasks Using a Framework task",330,-50,"2022-04-02 03:00:02","2022-04-02 03:00:02",ptd
764,97,"Coins removed for the late submission of Convert the Tasks Using a Framework task",730,-50,"2022-04-02 03:00:02","2022-04-02 03:00:02",ptd
765,98,"Coins removed for the late submission of Convert the Tasks Using a Framework task",-145,-50,"2022-04-02 03:00:02","2022-04-02 03:00:02",ptd
766,96,"You have earned 20 coins for sharing an update on LinkedIn.",350,20,"2022-04-02 10:33:43","2022-04-02 10:33:43",li
767,96,"You have earned 25 coins for sharing an update on Twitter.",375,25,"2022-04-02 10:33:56","2022-04-02 10:33:56",tw
768,90,"Coins removed for the late submission of Convert the Tasks Using a Framework task",785,-50,"2022-04-03 03:00:02","2022-04-03 03:00:02",ptd
769,91,"Coins removed for the late submission of Convert the Tasks Using a Framework task",565,-50,"2022-04-03 03:00:02","2022-04-03 03:00:02",ptd
770,92,"Coins removed for the late submission of Convert the Tasks Using a Framework task",480,-50,"2022-04-03 03:00:02","2022-04-03 03:00:02",ptd
771,93,"Coins removed for the late submission of Convert the Tasks Using a Framework task",775,-50,"2022-04-03 03:00:02","2022-04-03 03:00:02",ptd
772,94,"Coins removed for the late submission of Convert the Tasks Using a Framework task",710,-50,"2022-04-03 03:00:02","2022-04-03 03:00:02",ptd
773,96,"Coins removed for the late submission of Convert the Tasks Using a Framework task",325,-50,"2022-04-03 03:00:02","2022-04-03 03:00:02",ptd
774,97,"Coins removed for the late submission of Convert the Tasks Using a Framework task",680,-50,"2022-04-03 03:00:02","2022-04-03 03:00:02",ptd
775,90,"Coins removed for the late submission of Convert the Tasks Using a Framework task",735,-50,"2022-04-04 03:00:02","2022-04-04 03:00:02",ptd
776,91,"Coins removed for the late submission of Convert the Tasks Using a Framework task",515,-50,"2022-04-04 03:00:02","2022-04-04 03:00:02",ptd
777,92,"Coins removed for the late submission of Convert the Tasks Using a Framework task",430,-50,"2022-04-04 03:00:02","2022-04-04 03:00:02",ptd
